instance,config,struct,seed,edge_weight,current,best_batch,best,best_plus_negative_edge_weight,epochs_since_restart,current_temp,runtime_ms,chunks,algorithm,n_per_int,m_frac,p,true_disagreement,accuracy
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_gaia_chunks_100.json, intervals8.json,28,64225,21111,21111,21111,-15108,50,0.0,2086,100,gaia,100.0,0.2,0.7,19194.0,0.17
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.6_disagreement_102163.json, config_venus_chunks_10.json, intervals8.json,27,255616,102109,102109,102109,-33420,50,0.0088900072360092,11873,10,venus,100.0,0.8,0.6,102163.0,0.97625
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.9_disagreement_32093.json, config_gaia_chunks_10.json, intervals8.json,27,319600,48129,48129,48129,-151654,50,0.0,6513,10,gaia,100.0,1.0,0.9,32093.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.9_disagreement_6499.json, config_gaia_chunks_100.json, intervals8.json,28,64087,9410,9409,9409,-30583,50,0.0,1506,100,gaia,100.0,0.2,0.9,6499.0,0.5
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.8_disagreement_64234.json, config_gaia_chunks_100.json, intervals8.json,27,319600,82228,82228,82228,-107576,50,0.0,7884,100,gaia,100.0,1.0,0.8,64234.0,0.37
synthetic_graph_n-per-int_100_m-frac_0.2_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json,28,64087,1995,1995,1995,-39991,50,0.0,1466,100,gaia,100.0,0.2,1.0,0.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.8_disagreement_12846.json, config_gaia_chunks_10.json, intervals8.json,28,64087,14925,14917,14917,-23105,50,0.0,2577,10,gaia,100.0,0.2,0.8,12846.0,0.43
synthetic_graph_n-per-int_100_m-frac_0.2_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json,28,64087,1995,1995,1995,-39991,50,0.0,1461,10,gaia,100.0,0.2,1.0,0.0,0.125
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.9_disagreement_32093.json, config_gaia_chunks_100.json, intervals8.json,27,319600,48129,48129,48129,-151654,50,0.0,6843,100,gaia,100.0,1.0,0.9,32093.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.6_disagreement_102163.json, config_venus_chunks_100.json, intervals8.json,27,255616,104555,104553,104553,-30974,50,0.0059260788235237,12493,100,venus,100.0,0.8,0.6,102163.0,0.4025
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.7_disagreement_76786.json, config_venus_chunks_100.json, intervals8.json,27,255767,83030,83030,83030,-60994,50,0.0200065173844325,12497,100,venus,100.0,0.8,0.7,76786.0,0.2425
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.6_disagreement_25624.json, config_venus_chunks_100.json, intervals8.json,28,64225,25169,25168,25168,-9154,50,0.0002310414483425,4228,100,venus,100.0,0.2,0.6,25624.0,0.25
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_venus_chunks_100.json, intervals8.json,28,64225,19152,19152,19152,-17067,50,0.0088900072360092,3188,100,venus,100.0,0.2,0.7,19194.0,0.97375
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.5_disagreement_32046.json, config_gaia_chunks_100.json, intervals8.json,28,64225,26201,26200,26200,-6092,50,0.0,5433,100,gaia,100.0,0.2,0.5,32046.0,0.13125
synthetic_graph_n-per-int_100_m-frac_1.0_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json,27,319600,30000,30000,30000,-180000,50,0.0,6421,10,gaia,100.0,1.0,1.0,0.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.5_disagreement_32046.json, config_venus_chunks_10.json, intervals8.json,28,64225,26085,26077,26077,-6208,50,0.0002310414483425,4461,10,venus,100.0,0.2,0.5,32046.0,0.15
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.5_disagreement_96158.json, config_venus_chunks_100.json, intervals8.json,27,191961,85634,85632,85632,-10377,50,2.340993225e-07,17800,100,venus,100.0,0.6,0.5,96158.0,0.14
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.9_disagreement_6499.json, config_venus_chunks_10.json, intervals8.json,28,64087,6499,6499,6499,-33494,50,0.0300127773543842,2588,10,venus,100.0,0.2,0.9,6499.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.6_disagreement_77086.json, config_gaia_chunks_10.json, intervals8.json,27,191685,78505,78495,78495,-23405,50,0.0,18127,10,gaia,100.0,0.6,0.6,77086.0,0.245
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.8_disagreement_64234.json, config_gaia_chunks_10.json, intervals8.json,27,319600,82228,82228,82228,-107576,50,0.0,8082,10,gaia,100.0,1.0,0.8,64234.0,0.3775
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.9_disagreement_6499.json, config_venus_chunks_100.json, intervals8.json,28,64087,6499,6499,6499,-33494,50,0.0450236683984162,2747,100,venus,100.0,0.2,0.9,6499.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.9_disagreement_6499.json, config_gaia_chunks_10.json, intervals8.json,28,64087,9382,9380,9380,-30611,50,0.0,2790,10,gaia,100.0,0.2,0.9,6499.0,0.43875
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.5_disagreement_96158.json, config_venus_chunks_10.json, intervals8.json,27,191961,85612,85585,85585,-10399,50,1.560506084e-07,18464,10,venus,100.0,0.6,0.5,96158.0,0.11375
synthetic_graph_n-per-int_100_m-frac_1.0_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json,27,319600,30000,30000,30000,-180000,50,0.0,7315,100,gaia,100.0,1.0,1.0,0.0,0.13
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.5_disagreement_63946.json, config_gaia_chunks_100.json, intervals8.json,27,127886,55631,55631,55631,-8408,50,0.0,22476,100,gaia,100.0,0.4,0.5,63946.0,0.14875
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_gaia_chunks_10.json, intervals8.json,28,64225,20608,20602,20602,-15611,50,0.0,4811,10,gaia,100.0,0.2,0.7,19194.0,0.12375
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.5_disagreement_32046.json, config_gaia_chunks_10.json, intervals8.json,28,64225,26128,26118,26118,-6165,50,0.0,6038,10,gaia,100.0,0.2,0.5,32046.0,0.14625
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.6_disagreement_128274.json, config_gaia_chunks_10.json, intervals8.json,27,319600,131401,131390,131390,-38487,50,0.0,11299,10,gaia,100.0,1.0,0.6,128274.0,0.2375
synthetic_graph_n-per-int_100_m-frac_0.2_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json,28,64087,3900,3900,3900,-38086,50,0.0450236683984162,2957,10,venus,100.0,0.2,1.0,0.0,0.2475
synthetic_graph_n-per-int_100_m-frac_0.2_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json,28,64087,3900,3900,3900,-38086,50,0.0450236683984162,3072,100,venus,100.0,0.2,1.0,0.0,0.2475
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.7_disagreement_95991.json, config_venus_chunks_10.json, intervals8.json,27,319600,95991,95991,95991,-83776,50,0.1013235175867186,10781,10,venus,100.0,1.0,0.7,95991.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_venus_chunks_10.json, intervals8.json,28,64225,20387,20381,20381,-15832,50,4.0026073785e-06,5539,10,venus,100.0,0.2,0.7,19194.0,0.31625
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.9_disagreement_32093.json, config_venus_chunks_100.json, intervals8.json,27,319600,32093,32093,32093,-167690,50,0.2280235169932804,9827,100,venus,100.0,1.0,0.9,32093.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.5_disagreement_32046.json, config_venus_chunks_100.json, intervals8.json,28,64225,25967,25967,25967,-6326,50,1.36916983e-08,6924,100,venus,100.0,0.2,0.5,32046.0,0.14375
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.8_disagreement_25751.json, config_gaia_chunks_10.json, intervals8.json,28,127978,28147,28147,28147,-48077,50,0.0,2566,10,gaia,100.0,0.4,0.8,25751.0,0.125
synthetic_graph_n-per-int_100_m-frac_1.0_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json,27,319600,0,0,0,-210000,50,0.2280235169932804,8194,10,venus,100.0,1.0,1.0,0.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.8_disagreement_12846.json, config_venus_chunks_10.json, intervals8.json,28,64087,14973,14968,14968,-23057,50,6.84361904708e-05,5178,10,venus,100.0,0.2,0.8,12846.0,0.45875
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.8_disagreement_25751.json, config_gaia_chunks_100.json, intervals8.json,28,127978,28147,28147,28147,-48077,50,0.0,2844,100,gaia,100.0,0.4,0.8,25751.0,0.125
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.8_disagreement_64234.json, config_venus_chunks_10.json, intervals8.json,27,319600,64234,64234,64234,-125570,50,0.1520004764277207,10558,10,venus,100.0,1.0,0.8,64234.0,1.0
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.8_disagreement_64234.json, config_venus_chunks_100.json, intervals8.json,27,319600,64234,64234,64234,-125570,50,0.1520004764277207,10682,100,venus,100.0,1.0,0.8,64234.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.5_disagreement_127702.json, config_gaia_chunks_100.json, intervals8.json,27,255813,116369,116369,116369,-11614,50,0.0,17432,100,gaia,100.0,0.8,0.5,127702.0,0.145
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.7_disagreement_38404.json, config_gaia_chunks_10.json, intervals8.json,28,128270,41184,41179,41179,-30874,50,0.0,3312,10,gaia,100.0,0.4,0.7,38404.0,0.41875
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.5_disagreement_127702.json, config_venus_chunks_100.json, intervals8.json,27,255813,115892,115889,115889,-12091,50,3.04100017409e-05,17757,100,venus,100.0,0.8,0.5,127702.0,0.13375
synthetic_graph_n-per-int_100_m-frac_1.0_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json,27,319600,20000,20000,20000,-190000,50,0.3420694824381645,9199,100,venus,100.0,1.0,1.0,0.0,0.24375
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.8_disagreement_12846.json, config_venus_chunks_100.json, intervals8.json,28,64087,14963,14962,14962,-23067,50,1.18560199e-06,6182,100,venus,100.0,0.2,0.8,12846.0,0.47375
synthetic_graph_n-per-int_100_m-frac_0.4_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json,28,127569,3989,3989,3989,-79819,50,0.0,2782,100,gaia,100.0,0.4,1.0,0.0,0.125
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.5_disagreement_159227.json, config_venus_chunks_10.json, intervals8.json,25,319600,146236,146208,146208,-13511,50,1.602e-13,51690,10,venus,100.0,1.0,0.5,159227.0,0.13125
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.9_disagreement_12851.json, config_gaia_chunks_10.json, intervals8.json,28,127978,12851,12851,12851,-67249,50,0.0,3863,10,gaia,100.0,0.4,0.9,12851.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.4_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json,28,127569,3989,3989,3989,-79819,50,0.0,2946,10,gaia,100.0,0.4,1.0,0.0,0.125
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.6_disagreement_128274.json, config_venus_chunks_100.json, intervals8.json,27,319600,128245,128245,128245,-41643,50,0.0200065173844325,13135,100,venus,100.0,1.0,0.6,128274.0,0.985
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.6_disagreement_128274.json, config_gaia_chunks_100.json, intervals8.json,27,319600,131390,131389,131389,-38498,50,0.0,14200,100,gaia,100.0,1.0,0.6,128274.0,0.23625
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.6_disagreement_25624.json, config_gaia_chunks_10.json, intervals8.json,28,64225,25134,25097,25097,-9189,50,0.0,9011,10,gaia,100.0,0.2,0.6,25624.0,0.225
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.8_disagreement_25751.json, config_venus_chunks_10.json, intervals8.json,28,127978,25751,25751,25751,-50473,50,0.0450236683984162,4474,10,venus,100.0,0.4,0.8,25751.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.8_disagreement_25751.json, config_venus_chunks_100.json, intervals8.json,28,127978,25751,25751,25751,-50473,50,0.0450236683984162,4549,100,venus,100.0,0.4,0.8,25751.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.6_disagreement_25624.json, config_gaia_chunks_100.json, intervals8.json,28,64225,25329,25327,25327,-8994,50,0.0,9256,100,gaia,100.0,0.2,0.6,25624.0,0.21875
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.9_disagreement_32093.json, config_venus_chunks_10.json, intervals8.json,27,319600,48161,48161,48161,-151622,50,0.2280235169932804,11426,10,venus,100.0,1.0,0.9,32093.0,0.25375
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.5_disagreement_127702.json, config_venus_chunks_10.json, intervals8.json,27,255813,115761,115746,115746,-12222,50,1.35128533531e-05,19664,10,venus,100.0,0.8,0.5,127702.0,0.12
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.9_disagreement_12851.json, config_gaia_chunks_100.json, intervals8.json,28,127978,12851,12851,12851,-67249,50,0.0,5508,100,gaia,100.0,0.4,0.9,12851.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.4_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json,28,127569,0,0,0,-83808,50,0.1013235175867186,4427,100,venus,100.0,0.4,1.0,0.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.4_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json,28,127569,0,0,0,-83808,50,0.1013235175867186,4463,10,venus,100.0,0.4,1.0,0.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.7_disagreement_38404.json, config_venus_chunks_10.json, intervals8.json,28,128270,38405,38403,38403,-33653,50,0.0200065173844325,5672,10,venus,100.0,0.4,0.7,38404.0,0.9975
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.9_disagreement_12851.json, config_venus_chunks_100.json, intervals8.json,28,127978,12851,12851,12851,-67249,50,0.1013235175867186,4615,100,venus,100.0,0.4,0.9,12851.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.9_disagreement_12851.json, config_venus_chunks_10.json, intervals8.json,28,127978,12851,12851,12851,-67249,50,0.1013235175867186,4681,10,venus,100.0,0.4,0.9,12851.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.6_disagreement_51256.json, config_gaia_chunks_100.json, intervals8.json,28,127886,51399,51398,51398,-16722,50,0.0,6151,100,gaia,100.0,0.4,0.6,51256.0,0.13875
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.6_disagreement_128274.json, config_venus_chunks_10.json, intervals8.json,27,319600,128249,128245,128245,-41639,50,0.0039503241437609,14916,10,venus,100.0,1.0,0.6,128274.0,0.985
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.7_disagreement_57716.json, config_gaia_chunks_100.json, intervals8.json,28,192162,57716,57716,57716,-50336,50,0.0,3852,100,gaia,100.0,0.6,0.7,57716.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.7_disagreement_76786.json, config_venus_chunks_10.json, intervals8.json,27,255767,82462,82449,82449,-61562,50,1.35128533531e-05,19492,10,venus,100.0,0.8,0.7,76786.0,0.41625
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.7_disagreement_57716.json, config_gaia_chunks_10.json, intervals8.json,28,192162,57716,57716,57716,-50336,50,0.0,4148,10,gaia,100.0,0.6,0.7,57716.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.7_disagreement_38404.json, config_venus_chunks_100.json, intervals8.json,28,128270,41280,41278,41278,-30778,50,0.0059260788235237,6752,100,venus,100.0,0.4,0.7,38404.0,0.24375
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.7_disagreement_38404.json, config_gaia_chunks_100.json, intervals8.json,28,128270,41290,41282,41282,-30768,50,0.0,6796,100,gaia,100.0,0.4,0.7,38404.0,0.0375
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.5_disagreement_159227.json, config_venus_chunks_100.json, intervals8.json,27,319600,146577,146576,146576,-13170,50,0.0005199472430198,18220,100,venus,100.0,1.0,0.5,159227.0,0.12625
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.8_disagreement_38241.json, config_gaia_chunks_100.json, intervals8.json,28,191789,38241,38241,38241,-75553,50,0.0,3953,100,gaia,100.0,0.6,0.8,38241.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.8_disagreement_38241.json, config_gaia_chunks_10.json, intervals8.json,28,191789,38241,38241,38241,-75553,50,0.0,4202,10,gaia,100.0,0.6,0.8,38241.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.9_disagreement_19088.json, config_gaia_chunks_100.json, intervals8.json,28,191870,33035,33035,33035,-87225,50,0.0,4312,100,gaia,100.0,0.6,0.9,19088.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.6_p_1.0_disagreement_0.json, config_gaia_chunks_100.json, intervals8.json,28,191666,12017,12017,12017,-113987,50,0.0,4171,100,gaia,100.0,0.6,1.0,0.0,0.25
synthetic_graph_n-per-int_100_m-frac_0.6_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json,28,191666,12017,12017,12017,-113987,50,0.0,4363,10,gaia,100.0,0.6,1.0,0.0,0.25
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.9_disagreement_19088.json, config_gaia_chunks_10.json, intervals8.json,28,191870,33035,33035,33035,-87225,50,0.0,5800,10,gaia,100.0,0.6,0.9,19088.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.6_disagreement_51256.json, config_gaia_chunks_10.json, intervals8.json,28,127886,51409,51387,51387,-16712,50,0.0,9396,10,gaia,100.0,0.4,0.6,51256.0,0.1475
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.7_disagreement_57716.json, config_venus_chunks_100.json, intervals8.json,28,192162,57716,57716,57716,-50336,50,0.0450236683984162,7346,100,venus,100.0,0.6,0.7,57716.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.9_disagreement_19088.json, config_venus_chunks_100.json, intervals8.json,28,191870,19088,19088,19088,-101172,50,0.1013235175867186,6613,100,venus,100.0,0.6,0.9,19088.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.6_disagreement_51256.json, config_venus_chunks_100.json, intervals8.json,28,127886,51661,51659,51659,-16460,50,6.0045115189e-06,10350,100,venus,100.0,0.4,0.6,51256.0,0.31125
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.5_disagreement_159227.json, config_gaia_chunks_100.json, intervals8.json,25,319600,146430,146430,146430,-13317,50,0.0,59160,100,gaia,100.0,1.0,0.5,159227.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.6_disagreement_77086.json, config_gaia_chunks_100.json, intervals8.json,28,191685,78061,78060,78060,-23849,50,0.0,8070,100,gaia,100.0,0.6,0.6,77086.0,0.12625
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.8_disagreement_38241.json, config_venus_chunks_100.json, intervals8.json,28,191789,38241,38241,38241,-75553,50,0.0675422568233066,6994,100,venus,100.0,0.6,0.8,38241.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.8_disagreement_38241.json, config_venus_chunks_10.json, intervals8.json,28,191789,38241,38241,38241,-75553,50,0.0675422568233066,7152,10,venus,100.0,0.6,0.8,38241.0,1.0
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.7_disagreement_95991.json, config_venus_chunks_100.json, intervals8.json,27,319600,103970,103970,103970,-75797,50,0.0017553484970824,19449,100,venus,100.0,1.0,0.7,95991.0,0.255
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.5_disagreement_63946.json, config_gaia_chunks_100.json, intervals8.json,28,127886,55496,55495,55495,-8543,50,0.0,12090,100,gaia,100.0,0.4,0.5,63946.0,0.1325
synthetic_graph_n-per-int_100_m-frac_0.6_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json,28,191666,0,0,0,-126004,50,0.1520004764277207,6383,100,venus,100.0,0.6,1.0,0.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.7_disagreement_57716.json, config_venus_chunks_10.json, intervals8.json,28,192162,57716,57716,57716,-50336,50,0.0450236683984162,7727,10,venus,100.0,0.6,0.7,57716.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.5_disagreement_63946.json, config_venus_chunks_100.json, intervals8.json,28,127886,55454,55453,55453,-8585,50,2.340993225e-07,12437,100,venus,100.0,0.4,0.5,63946.0,0.14125
synthetic_graph_n-per-int_100_m-frac_0.6_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json,28,191666,12097,12097,12097,-113907,50,0.1520004764277207,7197,10,venus,100.0,0.6,1.0,0.0,0.2475
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.9_disagreement_19088.json, config_venus_chunks_10.json, intervals8.json,28,191870,28764,28764,28764,-91496,50,0.1013235175867186,8266,10,venus,100.0,0.6,0.9,19088.0,0.25375
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.8_disagreement_51132.json, config_gaia_chunks_10.json, intervals8.json,28,256034,65471,65471,65471,-86878,50,0.0,6312,10,gaia,100.0,0.8,0.8,51132.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.6_disagreement_77086.json, config_venus_chunks_100.json, intervals8.json,28,191685,76917,76917,76917,-24993,50,0.0039503241437609,9950,100,venus,100.0,0.6,0.6,77086.0,0.93875
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.6_disagreement_77086.json, config_gaia_chunks_10.json, intervals8.json,28,191685,78077,78063,78063,-23833,50,0.0,10271,10,gaia,100.0,0.6,0.6,77086.0,0.1175
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.9_disagreement_25418.json, config_gaia_chunks_100.json, intervals8.json,28,255532,37924,37924,37924,-121870,50,0.0,5763,100,gaia,100.0,0.8,0.9,25418.0,0.25
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.8_disagreement_51132.json, config_gaia_chunks_100.json, intervals8.json,28,256034,65471,65471,65471,-86878,50,0.0,6936,100,gaia,100.0,0.8,0.8,51132.0,0.125
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.9_disagreement_25418.json, config_gaia_chunks_10.json, intervals8.json,28,255532,37924,37924,37924,-121870,50,0.0,6016,10,gaia,100.0,0.8,0.9,25418.0,0.25
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.9_disagreement_25418.json, config_venus_chunks_100.json, intervals8.json,28,255532,25418,25418,25418,-134376,50,0.2280235169932804,7899,100,venus,100.0,0.8,0.9,25418.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.8_p_1.0_disagreement_0.json, config_venus_chunks_10.json, intervals8.json,28,256009,0,0,0,-168243,50,0.2280235169932804,7838,10,venus,100.0,0.8,1.0,0.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.8_p_1.0_disagreement_0.json, config_venus_chunks_100.json, intervals8.json,28,256009,0,0,0,-168243,50,0.2280235169932804,7875,100,venus,100.0,0.8,1.0,0.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.7_disagreement_76786.json, config_venus_chunks_100.json, intervals8.json,28,255767,76786,76786,76786,-67238,50,0.0675422568233066,9148,100,venus,100.0,0.8,0.7,76786.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.4_p_0.6_disagreement_51256.json, config_venus_chunks_10.json, intervals8.json,28,127886,50865,50832,50832,-17256,50,6.0839822e-09,15101,10,venus,100.0,0.4,0.6,51256.0,0.80875
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.6_disagreement_25624.json, config_venus_chunks_10.json, intervals8.json,28,64225,24755,24738,24738,-9568,50,0.0,18582,10,venus,100.0,0.2,0.6,25624.0,0.48875
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.6_disagreement_102163.json, config_gaia_chunks_100.json, intervals8.json,28,255616,104652,104651,104651,-30877,50,0.0,10597,100,gaia,100.0,0.8,0.6,102163.0,0.3425
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.9_disagreement_25418.json, config_venus_chunks_10.json, intervals8.json,28,255532,25418,25418,25418,-134376,50,0.1520004764277207,8538,10,venus,100.0,0.8,0.9,25418.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.7_disagreement_76786.json, config_venus_chunks_10.json, intervals8.json,28,255767,76786,76786,76786,-67238,50,0.0675422568233066,9769,10,venus,100.0,0.8,0.7,76786.0,1.0
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.8_disagreement_51132.json, config_venus_chunks_100.json, intervals8.json,28,256034,60709,60709,60709,-91640,50,0.1520004764277207,9837,100,venus,100.0,0.8,0.8,51132.0,0.2275
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.7_disagreement_76786.json, config_gaia_chunks_100.json, intervals8.json,28,255767,85825,85825,85825,-58199,50,0.0,10121,100,gaia,100.0,0.8,0.7,76786.0,0.2425
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.6_disagreement_102163.json, config_gaia_chunks_10.json, intervals8.json,28,255616,104647,104633,104633,-30882,50,0.0,11191,10,gaia,100.0,0.8,0.6,102163.0,0.36625
synthetic_graph_n-per-int_100_m-frac_0.8_p_1.0_disagreement_0.json, config_gaia_chunks_10.json, intervals8.json,28,256009,31915,31915,31915,-136328,50,0.0,8991,10,gaia,100.0,0.8,1.0,0.0,0.13625
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.8_disagreement_51132.json, config_venus_chunks_10.json, intervals8.json,28,256034,60715,60715,60715,-91634,50,0.1520004764277207,10233,10,venus,100.0,0.8,0.8,51132.0,0.2575
synthetic_graph_n-per-int_100_m-frac_0.8_p_0.6_disagreement_102163.json, config_venus_chunks_100.json, intervals8.json,28,255616,104717,104716,104716,-30812,50,0.0088900072360092,11687,100,venus,100.0,0.8,0.6,102163.0,0.58625
synthetic_graph_n-per-int_100_m-frac_0.6_p_0.6_disagreement_77086.json, config_venus_chunks_10.json, intervals8.json,28,191685,76936,76920,76920,-24974,50,4.56195645678e-05,14319,10,venus,100.0,0.6,0.6,77086.0,0.93625
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.7_disagreement_95991.json, config_gaia_chunks_100.json, intervals8.json,28,319600,99807,99807,99807,-79960,50,0.0,6537,100,gaia,100.0,1.0,0.7,95991.0,0.125
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.9_disagreement_32093.json, config_gaia_chunks_100.json, intervals8.json,28,319600,56136,56136,56136,-143647,50,0.0,6095,100,gaia,100.0,1.0,0.9,32093.0,0.0
synthetic_graph_n-per-int_100_m-frac_0.2_p_0.7_disagreement_19194.json, config_gaia_chunks_10.json, intervals8.json,29,64225,19887,19884,19884,-16332,50,0.0,1902,10,gaia,100.0,0.2,0.7,19194.0,0.12375
synthetic_graph_n-per-int_100_m-frac_1.0_p_0.8_disagreement_64234.json, config_gaia_chunks_100.json, intervals8.json,28,319600,76186,76186,76186,-113618,50,0.0,6311,100,gaia,100.0,1.0,0.8,64234.0,0.125
